Iteration,empty,normal,H,G,GH,A,AH,AG,AGH,total_cells,invasive_percent
0,2450,50,0,0,0,0,0,0,0,50,0.0
1,2450,50,0,0,0,0,0,0,0,50,0.0
2,2450,50,0,0,0,0,0,0,0,50,0.0
3,2450,50,0,0,0,0,0,0,0,50,0.0
4,2450,49,0,0,0,1,0,0,0,50,0.02
5,2450,49,0,0,0,1,0,0,0,50,0.02
6,2450,49,0,0,0,1,0,0,0,50,0.02
7,2450,48,0,0,0,2,0,0,0,50,0.04
8,2450,48,0,0,0,2,0,0,0,50,0.04
9,2449,48,1,0,0,2,0,0,0,51,0.058823529411764705
10,2449,48,1,0,0,2,0,0,0,51,0.058823529411764705
11,2448,48,2,0,0,2,0,0,0,52,0.07692307692307693
12,2447,48,3,0,0,2,0,0,0,53,0.09433962264150944
13,2446,48,4,0,0,2,0,0,0,54,0.1111111111111111
14,2445,48,5,0,0,2,0,0,0,55,0.12727272727272726
15,2442,48,8,0,0,2,0,0,0,58,0.1724137931034483
16,2439,48,11,0,0,2,0,0,0,61,0.21311475409836064
17,2437,48,13,0,0,2,0,0,0,63,0.23809523809523808
18,2434,48,16,0,0,2,0,0,0,66,0.2727272727272727
19,2432,48,18,0,0,2,0,0,0,68,0.29411764705882354
20,2427,48,23,0,0,2,0,0,0,73,0.3424657534246575
21,2423,48,27,0,0,2,0,0,0,77,0.37662337662337664
22,2420,48,30,0,0,2,0,0,0,80,0.4
23,2416,48,34,0,0,2,0,0,0,84,0.42857142857142855
24,2411,48,39,0,0,2,0,0,0,89,0.4606741573033708
25,2406,48,44,0,0,2,0,0,0,94,0.48936170212765956
26,2402,48,48,0,0,2,0,0,0,98,0.5102040816326531
27,2395,48,55,0,0,2,0,0,0,105,0.5428571428571428
28,2391,48,59,0,0,2,0,0,0,109,0.5596330275229358
29,2384,48,66,0,0,2,0,0,0,116,0.5862068965517241
30,2380,48,70,0,0,2,0,0,0,120,0.6
31,2372,48,78,0,0,2,0,0,0,128,0.625
32,2366,48,84,0,0,2,0,0,0,134,0.6417910447761194
33,2357,48,93,0,0,2,0,0,0,143,0.6643356643356644
34,2352,48,98,0,0,2,0,0,0,148,0.6756756756756757
35,2340,48,110,0,0,2,0,0,0,160,0.7
36,2337,48,113,0,0,2,0,0,0,163,0.7055214723926381
37,2330,48,120,0,0,2,0,0,0,170,0.7176470588235294
38,2324,48,126,0,0,2,0,0,0,176,0.7272727272727273
39,2310,48,140,0,0,2,0,0,0,190,0.7473684210526316
40,2302,48,148,0,0,2,0,0,0,198,0.7575757575757576
41,2293,48,157,0,0,2,0,0,0,207,0.7681159420289855
42,2284,48,166,0,0,2,0,0,0,216,0.7777777777777778
43,2271,48,179,0,0,2,0,0,0,229,0.7903930131004366
44,2268,48,182,0,0,2,0,0,0,232,0.7931034482758621
45,2259,48,191,0,0,2,0,0,0,241,0.8008298755186722
46,2250,48,200,0,0,2,0,0,0,250,0.808
47,2234,48,216,0,0,2,0,0,0,266,0.8195488721804511
48,2228,48,222,0,0,2,0,0,0,272,0.8235294117647058
49,2217,48,233,0,0,2,0,0,0,283,0.8303886925795053
50,2211,48,239,0,0,2,0,0,0,289,0.8339100346020761
51,2200,48,250,0,0,2,0,0,0,300,0.84
52,2191,48,259,0,0,2,0,0,0,309,0.8446601941747572
53,2183,48,267,0,0,2,0,0,0,317,0.8485804416403786
54,2172,48,278,0,0,2,0,0,0,328,0.8536585365853658
55,2165,48,285,0,0,2,0,0,0,335,0.8567164179104477
56,2157,48,293,0,0,2,0,0,0,343,0.8600583090379009
57,2146,48,304,0,0,2,0,0,0,354,0.864406779661017
58,2136,48,314,0,0,2,0,0,0,364,0.8681318681318682
59,2132,48,317,0,0,2,1,0,0,368,0.8695652173913043
60,2124,48,325,0,0,2,1,0,0,376,0.8723404255319149
61,2115,48,334,0,0,2,1,0,0,385,0.8753246753246753
62,2106,48,343,0,0,2,1,0,0,394,0.8781725888324873
63,2098,48,351,0,0,2,1,0,0,402,0.8805970149253731
64,2087,48,361,0,0,2,2,0,0,413,0.8837772397094431
65,2077,48,371,0,0,2,2,0,0,423,0.8865248226950354
66,2070,48,378,0,0,2,2,0,0,430,0.8883720930232558
67,2060,48,388,0,0,2,2,0,0,440,0.8909090909090909
68,2054,48,394,0,0,2,2,0,0,446,0.8923766816143498
69,2048,48,400,0,0,2,2,0,0,452,0.8938053097345132
70,2041,48,407,0,0,2,2,0,0,459,0.8954248366013072
71,2030,48,418,0,0,2,2,0,0,470,0.8978723404255319
72,2026,48,422,0,0,2,2,0,0,474,0.8987341772151899
73,2018,48,430,0,0,2,2,0,0,482,0.9004149377593361
74,2008,48,440,0,0,2,2,0,0,492,0.9024390243902439
75,2002,48,446,0,0,2,2,0,0,498,0.9036144578313253
76,1993,48,455,0,0,2,2,0,0,507,0.9053254437869822
77,1982,48,466,0,0,2,2,0,0,518,0.9073359073359073
78,1975,48,473,0,0,2,2,0,0,525,0.9085714285714286
79,1970,48,478,0,0,2,2,0,0,530,0.909433962264151
80,1960,48,488,0,0,2,2,0,0,540,0.9111111111111111
81,1954,48,494,0,0,2,2,0,0,546,0.9120879120879121
82,1943,48,504,0,1,2,2,0,0,557,0.9138240574506283
83,1942,48,505,0,1,2,2,0,0,558,0.9139784946236559
84,1933,48,514,0,1,2,2,0,0,567,0.9153439153439153
85,1924,48,523,0,1,2,2,0,0,576,0.9166666666666666
86,1916,47,532,0,1,2,2,0,0,584,0.9195205479452054
87,1908,47,540,0,1,2,2,0,0,592,0.9206081081081081
88,1904,47,544,0,1,2,2,0,0,596,0.9211409395973155
89,1898,47,550,0,1,2,2,0,0,602,0.9219269102990033
90,1893,47,555,0,1,2,2,0,0,607,0.9225700164744646
91,1888,47,560,0,1,2,2,0,0,612,0.923202614379085
92,1887,47,561,0,1,2,2,0,0,613,0.9233278955954323
93,1883,47,565,0,1,2,2,0,0,617,0.9238249594813615
94,1876,47,572,0,1,2,2,0,0,624,0.9246794871794872
95,1871,47,577,0,1,2,2,0,0,629,0.9252782193958664
96,1863,47,585,0,1,2,2,0,0,637,0.9262166405023547
97,1853,47,595,0,1,2,2,0,0,647,0.9273570324574961
98,1847,47,601,0,1,2,2,0,0,653,0.9280245022970903
99,1840,47,608,0,1,2,2,0,0,660,0.9287878787878788
100,1840,47,608,0,1,2,2,0,0,660,0.9287878787878788
101,1832,47,616,0,1,2,2,0,0,668,0.9296407185628742
102,1826,47,622,0,1,2,2,0,0,674,0.93026706231454
103,1817,47,631,0,1,2,2,0,0,683,0.931185944363104
104,1815,47,633,0,1,2,2,0,0,685,0.9313868613138686
105,1812,47,636,0,1,2,2,0,0,688,0.9316860465116279
106,1811,46,638,0,1,2,2,0,0,689,0.9332365747460087
107,1806,46,643,0,1,2,2,0,0,694,0.9337175792507204
108,1802,46,647,0,1,2,2,0,0,698,0.9340974212034384
109,1800,46,649,0,1,2,2,0,0,700,0.9342857142857143
110,1795,46,654,0,1,2,2,0,0,705,0.9347517730496454
111,1788,46,661,0,1,2,2,0,0,712,0.9353932584269663
112,1785,46,664,0,1,2,2,0,0,715,0.9356643356643357
113,1784,46,665,0,1,2,2,0,0,716,0.9357541899441341
114,1780,46,669,0,1,2,2,0,0,720,0.9361111111111111
115,1774,46,675,0,1,2,2,0,0,726,0.9366391184573003
116,1773,46,676,0,1,2,2,0,0,727,0.936726272352132
117,1774,46,674,0,1,2,3,0,0,726,0.9366391184573003
118,1771,46,677,0,1,2,3,0,0,729,0.9368998628257887
119,1765,46,683,0,1,2,3,0,0,735,0.9374149659863945
120,1761,46,687,0,1,2,3,0,0,739,0.9377537212449256
121,1761,46,687,0,1,2,3,0,0,739,0.9377537212449256
122,1754,46,694,0,1,2,3,0,0,746,0.938337801608579
123,1751,46,697,0,1,2,3,0,0,749,0.9385847797062751
124,1749,46,699,0,1,2,3,0,0,751,0.9387483355525965
125,1743,46,705,0,1,2,3,0,0,757,0.9392338177014531
126,1741,46,708,0,1,2,2,0,0,759,0.9393939393939394
127,1739,46,710,0,1,2,2,0,0,761,0.9395532194480947
128,1728,46,721,0,1,2,2,0,0,772,0.9404145077720207
129,1726,46,723,0,1,2,2,0,0,774,0.9405684754521964
130,1727,46,722,0,1,2,2,0,0,773,0.9404915912031048
131,1730,46,719,0,1,2,2,0,0,770,0.9402597402597402
132,1723,46,726,0,1,2,2,0,0,777,0.9407979407979408
133,1717,46,732,0,1,2,2,0,0,783,0.9412515964240102
134,1715,46,735,0,0,2,2,0,0,785,0.9414012738853503
135,1712,46,738,0,0,2,2,0,0,788,0.9416243654822335
136,1706,46,744,0,0,2,2,0,0,794,0.9420654911838791
137,1701,46,749,0,0,2,2,0,0,799,0.9424280350438048
138,1695,46,755,0,0,2,2,0,0,805,0.9428571428571428
139,1696,46,754,0,0,2,2,0,0,804,0.9427860696517413
140,1698,46,752,0,0,2,2,0,0,802,0.942643391521197
141,1701,46,749,0,0,2,2,0,0,799,0.9424280350438048
142,1696,45,754,1,0,2,2,0,0,804,0.9440298507462687
143,1693,45,757,1,0,2,2,0,0,807,0.9442379182156134
144,1693,44,758,1,0,2,2,0,0,807,0.9454770755885997
145,1691,44,760,1,0,2,2,0,0,809,0.9456118665018541
146,1687,44,764,1,0,2,2,0,0,813,0.9458794587945879
147,1681,44,770,1,0,2,2,0,0,819,0.9462759462759462
148,1675,44,776,1,0,2,2,0,0,825,0.9466666666666667
149,1679,44,772,1,0,2,2,0,0,821,0.9464068209500609
150,1679,44,772,1,0,2,2,0,0,821,0.9464068209500609
151,1676,44,775,1,0,2,2,0,0,824,0.9466019417475728
152,1668,44,783,1,0,2,2,0,0,832,0.9471153846153846
153,1669,44,782,1,0,2,2,0,0,831,0.9470517448856799
154,1666,44,785,1,0,2,2,0,0,834,0.947242206235012
155,1662,44,789,1,0,2,2,0,0,838,0.9474940334128878
156,1658,44,793,1,0,2,2,0,0,842,0.9477434679334917
157,1654,44,797,1,0,2,2,0,0,846,0.9479905437352246
158,1651,44,800,1,0,2,2,0,0,849,0.9481743227326266
159,1650,44,801,1,0,2,2,0,0,850,0.9482352941176471
160,1655,44,796,1,0,2,2,0,0,845,0.9479289940828403
161,1653,44,798,1,0,2,2,0,0,847,0.948051948051948
162,1651,44,800,1,0,2,2,0,0,849,0.9481743227326266
163,1649,44,802,1,0,2,2,0,0,851,0.9482961222091657
164,1648,44,803,1,0,2,2,0,0,852,0.9483568075117371
165,1648,44,803,1,0,2,2,0,0,852,0.9483568075117371
166,1650,44,801,1,0,2,2,0,0,850,0.9482352941176471
167,1651,44,800,1,0,2,2,0,0,849,0.9481743227326266
168,1651,44,800,1,0,2,2,0,0,849,0.9481743227326266
169,1648,44,803,1,0,2,2,0,0,852,0.9483568075117371
170,1646,44,805,1,0,2,2,0,0,854,0.9484777517564403
171,1649,44,802,1,0,2,2,0,0,851,0.9482961222091657
172,1649,44,802,1,0,2,2,0,0,851,0.9482961222091657
173,1640,44,811,1,0,2,2,0,0,860,0.9488372093023256
174,1639,44,812,1,0,2,2,0,0,861,0.9488966318234611
175,1635,44,816,1,0,2,2,0,0,865,0.9491329479768786
176,1633,44,818,1,0,2,2,0,0,867,0.9492502883506344
177,1639,44,812,1,0,2,2,0,0,861,0.9488966318234611
178,1640,44,811,1,0,2,2,0,0,860,0.9488372093023256
179,1639,44,812,1,0,2,2,0,0,861,0.9488966318234611
180,1642,43,810,1,0,2,2,0,0,858,0.9498834498834499
181,1644,43,808,1,0,2,2,0,0,856,0.9497663551401869
182,1641,43,811,1,0,2,2,0,0,859,0.9499417927823051
183,1638,43,814,1,0,2,2,0,0,862,0.9501160092807425
184,1640,43,811,1,1,2,2,0,0,860,0.95
185,1635,43,816,1,1,2,2,0,0,865,0.9502890173410404
186,1629,43,822,1,1,2,2,0,0,871,0.9506314580941446
187,1627,43,824,1,1,2,2,0,0,873,0.9507445589919816
188,1628,42,824,1,1,2,2,0,0,872,0.9518348623853211
189,1626,42,826,1,1,2,2,0,0,874,0.9519450800915332
190,1623,42,828,1,1,2,3,0,0,877,0.9521094640820981
191,1621,42,830,1,1,2,3,0,0,879,0.9522184300341296
192,1612,42,839,1,1,2,3,0,0,888,0.9527027027027027
193,1608,42,842,1,2,2,3,0,0,892,0.952914798206278
194,1606,42,844,1,2,2,3,0,0,894,0.9530201342281879
195,1605,42,845,1,2,2,3,0,0,895,0.9530726256983241
196,1601,42,849,1,2,2,3,0,0,899,0.9532814238042269
197,1610,42,841,1,1,2,3,0,0,890,0.952808988764045
198,1609,42,842,1,1,2,3,0,0,891,0.9528619528619529
199,1602,42,849,1,1,2,3,0,0,898,0.9532293986636972
200,1599,42,852,1,1,2,3,0,0,901,0.9533851276359601
201,1597,42,853,1,1,2,4,0,0,903,0.9534883720930233
202,1599,42,852,1,1,2,3,0,0,901,0.9533851276359601
203,1600,42,851,1,1,2,3,0,0,900,0.9533333333333334
204,1596,42,855,1,1,2,3,0,0,904,0.9535398230088495
205,1595,42,856,1,1,2,3,0,0,905,0.9535911602209944
206,1599,42,852,1,1,2,3,0,0,901,0.9533851276359601
207,1601,42,850,1,1,2,3,0,0,899,0.9532814238042269
208,1596,42,855,1,1,2,3,0,0,904,0.9535398230088495
209,1606,42,845,1,1,2,3,0,0,894,0.9530201342281879
210,1605,42,846,1,1,2,3,0,0,895,0.9530726256983241
211,1596,43,854,1,1,2,3,0,0,904,0.952433628318584
212,1597,43,853,1,1,2,3,0,0,903,0.9523809523809523
213,1597,43,853,1,1,2,3,0,0,903,0.9523809523809523
214,1593,43,857,1,1,2,3,0,0,907,0.9525909592061742
215,1600,43,850,1,1,2,3,0,0,900,0.9522222222222222
216,1597,43,853,1,1,2,3,0,0,903,0.9523809523809523
217,1598,43,851,1,2,2,3,0,0,902,0.9523281596452328
218,1602,43,847,1,2,2,3,0,0,898,0.9521158129175946
219,1597,43,852,1,2,2,3,0,0,903,0.9523809523809523
220,1600,43,849,1,2,2,3,0,0,900,0.9522222222222222
221,1606,43,843,1,2,2,3,0,0,894,0.9519015659955258
222,1600,43,849,1,2,2,3,0,0,900,0.9522222222222222
223,1600,43,849,1,2,2,3,0,0,900,0.9522222222222222
224,1600,43,849,1,2,2,3,0,0,900,0.9522222222222222
225,1597,42,852,1,3,2,3,0,0,903,0.9534883720930233
226,1594,42,855,1,3,2,3,0,0,906,0.9536423841059603
227,1590,42,859,1,3,2,3,0,0,910,0.9538461538461539
228,1594,42,855,1,3,2,3,0,0,906,0.9536423841059603
229,1595,42,854,1,3,2,3,0,0,905,0.9535911602209944
230,1591,42,858,1,3,2,3,0,0,909,0.9537953795379538
231,1588,42,861,1,3,2,3,0,0,912,0.9539473684210527
232,1584,42,865,1,3,2,3,0,0,916,0.9541484716157205
233,1586,42,863,1,3,2,3,0,0,914,0.9540481400437637
234,1589,42,860,1,3,2,3,0,0,911,0.9538968166849616
235,1590,41,860,1,3,2,3,0,0,910,0.954945054945055
236,1588,41,862,1,3,2,3,0,0,912,0.9550438596491229
237,1587,41,863,1,3,2,3,0,0,913,0.9550930996714129
238,1584,41,866,1,3,2,3,0,0,916,0.9552401746724891
239,1579,41,871,1,3,2,3,0,0,921,0.9554831704668838
240,1576,41,873,1,4,2,3,0,0,924,0.9556277056277056
241,1579,41,869,1,4,2,4,0,0,921,0.9554831704668838
242,1582,41,866,1,4,2,4,0,0,918,0.9553376906318083
243,1583,41,865,1,4,2,4,0,0,917,0.955288985823337
244,1583,41,864,1,4,2,5,0,0,917,0.955288985823337
245,1582,41,863,1,5,2,6,0,0,918,0.9553376906318083
246,1586,41,859,1,5,2,6,0,0,914,0.9551422319474836
247,1587,41,858,1,5,2,6,0,0,913,0.9550930996714129
248,1585,41,860,1,5,2,6,0,0,915,0.9551912568306011
249,1585,41,860,1,5,2,6,0,0,915,0.9551912568306011
250,1589,41,857,1,4,2,6,0,0,911,0.9549945115257958
251,1585,41,861,1,4,2,6,0,0,915,0.9551912568306011
252,1589,41,856,1,5,2,6,0,0,911,0.9549945115257958
253,1588,41,856,1,6,2,6,0,0,912,0.9550438596491229
254,1583,41,861,1,6,2,6,0,0,917,0.955288985823337
255,1579,41,865,1,6,2,6,0,0,921,0.9554831704668838
256,1587,41,858,1,5,2,6,0,0,913,0.9550930996714129
257,1589,41,856,1,5,2,6,0,0,911,0.9549945115257958
258,1586,41,859,1,5,2,6,0,0,914,0.9551422319474836
259,1582,41,863,1,5,2,6,0,0,918,0.9553376906318083
260,1576,41,869,1,5,2,6,0,0,924,0.9556277056277056
261,1572,41,873,1,5,2,6,0,0,928,0.9558189655172413
262,1577,41,868,1,5,2,6,0,0,923,0.9555796316359697
263,1569,41,876,1,5,2,6,0,0,931,0.9559613319011815
264,1576,41,868,1,6,2,6,0,0,924,0.9556277056277056
265,1583,41,861,1,6,2,6,0,0,917,0.955288985823337
266,1577,40,866,1,8,2,6,0,0,923,0.9566630552546046
267,1577,40,866,1,8,2,6,0,0,923,0.9566630552546046
268,1567,40,875,1,8,2,7,0,0,933,0.9571275455519829
269,1568,40,875,1,7,2,7,0,0,932,0.9570815450643777
270,1569,40,874,1,7,2,7,0,0,931,0.9570354457572503
271,1572,40,869,1,9,2,7,0,0,928,0.9568965517241379
272,1572,40,869,1,9,2,7,0,0,928,0.9568965517241379
273,1562,40,879,1,9,2,7,0,0,938,0.9573560767590619
274,1565,40,875,1,10,2,7,0,0,935,0.9572192513368984
275,1574,40,865,1,11,2,7,0,0,926,0.9568034557235421
276,1577,40,862,1,11,2,7,0,0,923,0.9566630552546046
277,1583,40,856,1,11,2,7,0,0,917,0.9563794983642312
278,1579,40,860,1,11,2,7,0,0,921,0.9565689467969598
279,1577,40,863,1,10,2,7,0,0,923,0.9566630552546046
280,1595,40,845,1,9,2,8,0,0,905,0.9558011049723757
281,1591,40,848,1,10,2,8,0,0,909,0.9559955995599559
282,1577,40,862,1,10,2,8,0,0,923,0.9566630552546046
283,1582,40,859,1,8,2,8,0,0,918,0.9564270152505446
284,1585,40,856,1,8,2,8,0,0,915,0.9562841530054644
285,1578,40,863,1,8,2,8,0,0,922,0.9566160520607375
286,1589,40,853,1,7,2,8,0,0,911,0.9560922063666301
287,1593,40,849,1,7,2,8,0,0,907,0.9558985667034179
288,1601,40,839,1,9,2,8,0,0,899,0.9555061179087876
289,1601,40,839,1,9,2,8,0,0,899,0.9555061179087876
290,1592,40,847,1,10,2,8,0,0,908,0.9559471365638766
291,1598,40,841,1,10,2,8,0,0,902,0.9556541019955654
292,1594,40,845,1,10,2,8,0,0,906,0.9558498896247241
293,1599,40,841,1,9,2,8,0,0,901,0.9556048834628191
294,1597,40,844,1,8,2,8,0,0,903,0.955703211517165
295,1603,40,838,1,7,2,9,0,0,897,0.955406911928651
296,1593,40,847,1,8,2,9,0,0,907,0.9558985667034179
297,1592,40,847,1,9,2,9,0,0,908,0.9559471365638766
298,1596,40,843,1,9,2,9,0,0,904,0.9557522123893806
299,1601,40,838,1,9,2,9,0,0,899,0.9555061179087876
300,1608,40,831,1,9,2,9,0,0,892,0.9551569506726457
301,1604,40,835,1,9,2,9,0,0,896,0.9553571428571429
302,1607,40,833,1,8,2,9,0,0,893,0.9552071668533034
303,1593,40,847,1,8,2,9,0,0,907,0.9558985667034179
304,1587,40,851,1,10,2,9,0,0,913,0.9561883899233297
305,1585,40,854,1,9,2,9,0,0,915,0.9562841530054644
306,1590,40,849,1,9,2,9,0,0,910,0.9560439560439561
307,1598,40,840,1,10,2,9,0,0,902,0.9556541019955654
308,1601,40,837,1,10,2,9,0,0,899,0.9555061179087876
309,1611,40,827,1,10,2,9,0,0,889,0.9550056242969629
310,1612,40,824,1,10,2,11,0,0,888,0.954954954954955
311,1613,40,824,1,10,2,10,0,0,887,0.9549041713641488
312,1609,40,828,1,10,2,10,0,0,891,0.9551066217732884
313,1610,40,826,1,11,2,10,0,0,890,0.9550561797752809
314,1604,40,832,1,11,2,10,0,0,896,0.9553571428571429
315,1600,40,837,1,10,2,10,0,0,900,0.9555555555555556
316,1595,40,840,1,10,2,12,0,0,905,0.9558011049723757
317,1595,40,838,1,12,2,12,0,0,905,0.9558011049723757
318,1594,40,839,1,12,2,12,0,0,906,0.9558498896247241
319,1596,40,837,1,12,2,12,0,0,904,0.9557522123893806
320,1596,40,837,1,12,2,12,0,0,904,0.9557522123893806
321,1594,40,840,1,11,2,12,0,0,906,0.9558498896247241
322,1600,40,833,1,12,2,12,0,0,900,0.9555555555555556
323,1592,40,839,1,13,2,13,0,0,908,0.9559471365638766
324,1601,40,830,1,13,2,13,0,0,899,0.9555061179087876
325,1596,40,836,1,12,2,13,0,0,904,0.9557522123893806
326,1595,40,835,1,14,2,13,0,0,905,0.9558011049723757
327,1600,40,830,1,14,2,13,0,0,900,0.9555555555555556
328,1592,40,837,1,14,2,14,0,0,908,0.9559471365638766
329,1582,40,847,1,14,2,14,0,0,918,0.9564270152505446
330,1586,40,842,1,15,2,14,0,0,914,0.9562363238512035
331,1583,40,842,1,18,2,14,0,0,917,0.9563794983642312
332,1591,40,836,1,16,2,14,0,0,909,0.9559955995599559
333,1590,40,837,1,16,2,14,0,0,910,0.9560439560439561
334,1574,40,851,1,18,2,14,0,0,926,0.9568034557235421
335,1580,40,844,1,18,2,15,0,0,920,0.9565217391304348
336,1578,40,844,1,20,2,15,0,0,922,0.9566160520607375
337,1584,40,838,1,20,2,15,0,0,916,0.9563318777292577
338,1583,40,840,1,19,2,15,0,0,917,0.9563794983642312
339,1588,40,834,1,20,2,15,0,0,912,0.956140350877193
340,1587,40,835,1,20,2,15,0,0,913,0.9561883899233297
341,1597,40,825,1,20,2,15,0,0,903,0.955703211517165
342,1598,40,825,1,19,2,15,0,0,902,0.9556541019955654
343,1596,40,827,1,19,2,15,0,0,904,0.9557522123893806
344,1603,40,820,1,19,2,15,0,0,897,0.955406911928651
345,1608,38,817,1,19,2,15,0,0,892,0.9573991031390134
346,1606,38,820,1,18,2,15,0,0,894,0.9574944071588367
347,1611,38,817,1,16,2,15,0,0,889,0.9572553430821147
348,1608,38,820,1,16,2,15,0,0,892,0.9573991031390134
349,1612,38,816,1,16,2,15,0,0,888,0.9572072072072072
350,1618,38,812,1,14,2,15,0,0,882,0.9569160997732427
351,1618,38,812,1,13,2,16,0,0,882,0.9569160997732427
352,1612,38,817,1,14,2,16,0,0,888,0.9572072072072072
